SMILES,MO-REWARD,DOCK-REWARD,QED,SA
Cc1cccc(C(=O)NS(=O)(=O)c2ccccc2)c1,9.267508668589189,5.49,0.932805045789208,1.594752281695779
NC(=O)NS(=O)(=O)c1ccc(F)cc1,7.933669288161173,4.44,0.7416867280222813,1.854235679247232
O=C(NS(=O)(=O)c1ccccc1)c1ccc(Cl)cc1Cl,9.630858991480276,6.13,0.9404563126472024,1.7216909002865428
Cc1ccc(C(=O)Nc2ccc(F)cc2)cc1,8.770374167100902,4.95,0.8398356499876408,1.2449685049174803
Cc1ccc(C)c(S(=O)(=O)Nc2ccc(Cl)cc2C)c1,9.120561200988806,5.38,0.9287892386146036,1.7862747697504116
Cc1ccc(S(=O)(=O)Nc2ccc(F)c([N+](=O)[O-])c2)cc1,8.576448469721209,5.76,0.6942938014197919,1.8473828916872288
Cn1c(Cc2cccs2)nnc1SCC(=O)NS(=O)(=O)c1ccc(F)cc1,7.468011705028996,4.83,0.5823746823712647,2.388214220947333
O=C(Nc1ccccc1)c1cccc(C(=O)Nc2ccccc2)c1,8.762558631522273,5.45,0.7579495167398522,1.3737244995022788
O=C(NCc1ccccc1Cl)c1ccccc1,8.787998937473105,4.8,0.8836189009330354,1.3363230967542137
O=C(NS(=O)(=O)c1ccc(Cl)cc1)c1cccc(Cl)c1,9.626113704766992,6.1,0.9404563126472024,1.6844120191676597
O=C(NS(=O)(=O)c1cccc(Cl)c1)c1cccc(Cl)c1,9.57370128518657,6.06,0.9404563126472024,1.7643219492375923
Cn1c(N2CCCC2)nc2cc(C(=O)Nc3ccccc3F)ccc21,8.513394155905582,5.23,0.7942501273127707,2.0299550823304884
Cc1ccc(S(=O)(=O)CCN2C(=O)N[C@H](c3ccc(Cl)cc3)C3=C2COC3=O)cc1,8.306800416317579,5.94,0.7125184346570412,3.073539741020187
CC1(C)C(C(=O)NCc2ccc(S(=O)(=O)Nc3ccccc3)cc2)C1(C)C,9.120774942380857,6.28,0.793135418268667,2.083539238971847
CC1(C)CC(=O)[C@@H](C(c2c(OS(=O)(=O)O)ccc3ccccc23)[C@H]2C(=O)CC(C)(C)C[C@H]2O)[C@@H](O)C1,6.865899683096711,5.51,0.5077702632862582,4.557714510866825
O=C1[C@H]2[C@@H]3C=C[C@@H](C3)[C@H]2C(=O)N1c1ccc(S(=O)(=O)C2CC2(Cl)Cl)cc1,7.870873398916656,7.63,0.4349779486333444,4.653595103247003
O=C=Nc1ccc(C(=O)NCc2ccc(Cl)cc2)cc1,8.279553506190501,5.34,0.692732783532793,1.959600815634353
Cc1ccc(S(=O)(=O)NC(=O)Cc2ccccc2)cc1,9.413011756311024,5.73,0.936559626082386,1.6243160701167143
Cc1ccc(S(=O)(=O)NC(=O)c2ccccc2)cc1,9.342002253494847,5.57,0.932805045789208,1.5202390741486091
O=S(=O)(c1ccccc1)N(c1ccccc1)S(=O)(=O)c1ccccc1,8.678167510147823,5.9,0.68808564855852,1.7416747147359253
C=CC(=O)Nc1ccc(F)c(C(=O)N2CC[C@@H](c3nccc(C)n3)C2)c1,8.55752335597092,5.49,0.8568233704600888,2.907750895472587
O=C(c1ccccc1)N(Cc1ccccc1)S(=O)(=O)c1ccccc1,8.988248278003752,6.38,0.7039025105539193,1.82192431309972
O=C(NCc1ccccc1Cl)c1ccc(C(=O)NS(=O)(=O)c2ccc(F)cc2)cc1,8.323868351791662,5.84,0.6055215424491495,1.893814142628301
O=C(Cl)N1CCC[C@]2(CCN(c3cncnc3)C2=O)C1,7.346366760661278,5.48,0.583400709645852,3.8364498724528255
O=C(NS(=O)(=O)c1ccc(Br)cc1)c1ccccc1,9.452698749311896,5.8,0.9341066629961864,1.608744734525969
O=S(=O)(N=Cc1ccc(Cl)cc1)c1cccc(Cl)c1,8.964730037495046,5.94,0.8090096916419547,2.091533994322776
O=C(NS(=O)(=O)C(F)(F)F)c1ccccc1Cl,8.536445759813857,4.72,0.9036973583747746,2.0895225258965
Cc1cccc(CC(=O)N2CCC3(CCC(=O)N(C)C3)CC2)c1,8.617081803173265,5.62,0.8408632118269178,2.815976335017453
Cc1cccc(C(=O)NS(=O)(=O)c2ccc(F)cc2)c1,9.221688648893036,5.4,0.9437570491201585,1.6703141170697595
O=C(c1ccccc1)N(c1ccccc1)S(=O)(=O)c1ccc(C=Cc2ccc(I)cc2)cc1,7.949623770763031,7.59,0.1983135791566707,2.234630357139011
Cc1noc(C)c1[C@@H]1CC(O)=Nc2c1c(C)nn2Cc1ccc([SH](=O)=O)cc1,8.147037196129688,6.62,0.6516507306500683,4.122564461735868
O=C1NCC[C@]12CCCN(c1ncccn1)C2,7.544299989655043,4.67,0.7693292374324191,3.5862444159869664
O=C1c2ccccc2S(=O)(=O)N1Cc1ccccc1,8.912934515282537,5.6,0.8409490411467502,1.950913046088619
O=C(NS(=O)(=O)c1ccc(F)cc1)c1ccccc1,9.221551125603783,5.38,0.9335864558413932,1.5454155618118897
O=C(c1cccc(Cl)c1)N(Cc1ccccc1)S(=O)(=O)c1ccccc1,8.55658217131662,5.99,0.6548206925540047,1.936123876158046
O=S(=O)(Nc1ccc(S(=O)(=O)S(=O)(=O)c2ccc(Cl)cc2)cc1)c1ccccc1,8.523362157699072,6.61,0.5514004518858823,2.1450229984443023
Cc1ccc(S(=O)(=O)Cc2ccc(S(=O)(=O)S(=O)(=O)c3ccc(Br)cc3)cc2)cc1,8.383580032941785,7.02,0.4492592771693246,2.310764651875152
CC(=O)NS(=O)(=O)c1ccc(NS(=O)(=O)c2cccc(N)c2)cc1,8.340037830788207,5.61,0.669970401262875,2.0402522122740425
O=C(NS(=O)(=O)c1ccc(NS(=O)(=O)c2ccc(F)c(Br)c2)cc1)c1ccccc1F,8.288800537026084,6.48,0.5050843953199622,2.1685080474938
Cc1ccccc1NS(=O)(=O)c1ccc(Cl)cc1,9.235374426120748,5.36,0.936520734982348,1.499196041376532
O=C(NS(=O)(=O)c1ccccc1)c1ccccc1Cl,9.259684621509992,5.41,0.9458569831814582,1.599224850636272
O=C(NS(=O)(=O)c1ccccc1)c1cccc(Cl)c1,9.427674752134084,5.7,0.9458569831814582,1.6161276082560114
Cc1cccc(C(=O)NS(=O)(=O)c2ccccc2)c1,9.309508668589189,5.56,0.932805045789208,1.594752281695779
CC1=C(c2nc(-c3ccc(C)cc3)no2)[C@H](c2ccc(S(=O)(=O)F)cc2)NC(=S)N1,7.620215461022568,6.15,0.4649563320980466,3.13087600475645
CN(C(=O)c1ccccc1)S(=O)(=O)c1ccc(F)cc1,8.658501316439075,4.94,0.8721477909450782,1.8335451660208089
Cc1cccc(S(=O)(=O)Nc2ccc(S(=O)(=O)Nc3ccc(F)cc3)cc2)c1,8.621621773696909,6.16,0.6354797333059186,1.8660063612307096
Cc1ccc(C(=O)N(Cc2ccccc2)S(=O)(=O)c2ccccc2)cc1,8.858707414199824,6.29,0.6859636251337998,1.872933023767196
O=Cc1ccc(F)c(Br)c1,7.259718425163104,3.95,0.6400902993174443,2.008479623085769
Cc1ccccc1C(=O)NS(=O)(=O)c1ccccc1,9.376039989343903,5.67,0.932805045789208,1.593257942073139
Cc1ccccc1C(=O)Nc1cccc(Cl)c1,8.637484777348893,4.73,0.8542775874850097,1.377447351071325
O=C(Nc1ccccc1)c1ccc(C(=O)Nc2ccccc2Cl)cc1,8.717582716187403,5.7,0.7066156763324636,1.4600896977151034
C=CC(=O)NS(=O)(=O)c1ccc(Cc2ccc(Cl)cc2)cc1,9.32915005984221,6.26,0.854428704650543,2.0153737985486746
Cc1cc(C)cc(C(=O)Nc2cccc(C(=O)O)c2)c1,8.802025585788938,4.91,0.8983802090329946,1.6153499212655635
Cc1ccc(S(=O)(=O)N(C)C(=O)c2ccccc2)cc1,8.828154629398687,5.21,0.8718437869092933,1.8092841869998304
O=C=NS(=O)(=O)c1ccc(C(=O)N(Cc2ccccc2)Cc2ccccc2)cc1,7.939238451190395,6.22,0.4436530725639224,2.1600195091023195
Cc1ccc([C@@H]2C3=C(CCCC3=O)NC3=C2C(=O)c2ccccc23)cc1,9.385752702039182,6.91,0.8412235679768106,2.834207637306097
O=C(Nc1ccc([SH](=O)=O)cc1)c1ccccc1,8.99376057518408,5.98,0.8295263281332668,2.2620353354941773
O=C(Nc1cccc(F)c1)c1cccc(Cl)c1,8.83163667227343,5.03,0.8633074264437987,1.4189136972251717
Cc1ccc(S(=O)(=O)NC(=O)c2cc3n(n2)C[C@@H](O)CNC3=O)cc1,8.111627699227615,5.9,0.6675768510371338,3.150488755256536
O=C(NS(=O)(=O)c1ccc(F)cc1)c1cccc(Cl)c1,9.34489474582606,5.6,0.9470476257403996,1.6909121590278016
Cc1cccc(C(=O)NS(=O)(=O)c2ccc([SH](=O)=O)cc2)c1,8.869516234996036,6.05,0.8126682562860716,2.577874895648294
Cc1ccc(S(=O)(=O)NC(=O)NS(=O)(=O)c2ccc(Cl)cc2)cc1,9.21248301676056,6.16,0.8322449952520162,1.9750964726290707
CS(=O)(=O)NC(=O)c1ccc(C(=O)Nc2ccc(C(=O)Nc3ccccc3)cc2)cc1,8.691978307875662,6.7,0.5474806224788437,1.7873866114092944
C[C@@]12CCCC[C@H]1CC[C@@H]1[C@H]2CC[C@@]2(C)[C@@H](C(N)=O)CC[C@H]12,8.354091867200633,6.3,0.7600580855853283,3.975889393766172
Cc1ccc(C)c(NC(=O)c2cc3c(=O)n4ccccc4nc3s2)c1,8.247367528472337,5.95,0.5989361333134343,2.2353290259924616
Cc1ccc(C(=O)Nc2ccccc2C)cc1,9.032377303817723,5.43,0.8315241302116477,1.2432810049174794
Cc1ccc(C(=O)NS(=O)(=O)c2ccc(Br)cc2)cc1,9.591390577390923,6.13,0.922018657020503,1.6667569142725558
O=C(c1ccccc1)N(Cc1ccccc1)S(=O)(=O)c1ccccc1,8.724248278003753,5.94,0.7039025105539193,1.82192431309972
O=S(=O)(c1ccccc1)N(Cc1ccccc1)Cc1ccccc1,8.620131501349352,5.75,0.6795912583410341,1.575326477524257
O=S(=O)(c1ccccc1)N(c1ccccc1)S(=O)(=O)c1ccccc1,8.618167510147824,5.8,0.68808564855852,1.7416747147359253
O=C(OC(C(=O)O)C(OC(=O)c1ccccc1)C(=O)c1ccccc1)c1ccccc1,6.629329700398396,4.39,0.4412352876394183,2.7342528063842764
O=C(Nc1ccccc1)C1CC1,7.8885217552543345,4.18,0.7061057509157389,1.222234321588834
O=C(NS(=O)(=O)c1ccc(F)cc1)c1ccccc1,9.251551125603786,5.43,0.9335864558413932,1.5454155618118897
Cc1ccc(C(=O)NS(=O)(=O)c2ccccc2)cc1,9.465338218661756,5.78,0.932805045789208,1.5277316721166798
Cc1cccc(C(=O)NS(=O)(=O)c2ccc(Br)cc2)c1,9.496427556411902,6.01,0.922018657020503,1.7313404107760526
CNC(=O)c1c(NC(=O)Cc2ccc(C)cc2)sc2c1CCCC2,9.428638604159447,6.25,0.893631728044068,2.0715144781981625
CS(=O)(=O)NC(=O)c1sc2ccccc2c1C[C@@H]1CCCCN1C(=O)c1ccccc1Cl,8.552328832561361,7.04,0.5711091069540478,2.966557121007602
C[C@]1(c2cc3ccccc3o2)NC(=O)N(CC(=O)NS(=O)(=O)c2ccc(Br)cc2)C1=O,7.389200618620352,5.4,0.5125544890766938,2.943363661820504
c1ncc2c3c(sc2n1)CCCC3,7.5010257505570275,4.65,0.6377449998771393,2.4899450754526136
CC(=O)c1ccc2c(c1)CCOC21CCN(C(=O)c2cccc(Cl)c2)CC1,8.508380493058667,6.05,0.7282581245037587,2.833877983806332
CC(=O)c1ccc(C)c(C)c1,7.388530207203619,4.23,0.5590947058973305,1.3897361453157977
CC(=O)c1ccc(C(=O)Nc2ccc(Br)cc2)cc1,9.60788350071986,6.29,0.8724421372886787,1.4441818898235006
Cc1ccc(CC(=O)NS(=O)(=O)c2ccc(C)cc2)cc1,9.604510878065517,6.06,0.9427526776604092,1.6983372543844233
CC(=O)c1cc(C(=O)Nc2cc(C)cc(C)c2)ccc1S(=O)O,7.751981618013938,5.09,0.6646683226514005,2.768941603198403
CC(=O)CCn1c(=O)c2sccc2n(CC(=O)NS(=O)(=O)c2ccc(C)cc2)c1=O,7.36517470790989,4.78,0.5742139920837243,2.519622062756952
CCC(=O)NS(=O)(=O)c1cccc(CNC(=O)c2ccc(CC)cc2)c1,8.564349486511077,5.35,0.77828022618452,1.945414104848276
CC(=O)Nc1ccc(C(=O)Nc2ccc(C(=O)NCC(=O)c3ccccc3)cc2)cc1,8.259906412715399,6.17,0.5137567132704873,1.804698633672329
Cc1ccc(NS(=O)(=O)N2CCC3(CC2)CN(C)C(=O)CO3)cc1,8.95154916009145,6.16,0.8783771182749825,3.124162051717644
CC(=O)c1cccc(NC(=O)c2cccc(Br)c2)c1,9.026760946293154,5.39,0.8724421372886787,1.559839074148611
CC1=C(C(=O)Nc2ccc(C)cc2)[C@@H](c2ccsc2)n2nnnc2N1,8.318996706377394,5.79,0.7569104535826625,3.18564084555754
CC(=O)c1ccc(NC(=O)CNS(=O)(=O)c2ccc(C)cc2)cc1,8.808396943250392,5.61,0.7837278256286629,1.7468090277662434
CC(=O)c1ccc(CNS(=O)(=O)c2ccc(C(C)=O)cc2C)cc1,9.240572612382913,6.25,0.8164724909254218,1.906016946001854
CC(=O)c1cccc(NC(=O)c2ccc(NC(=O)c3cccc(Cl)c3)cc2)c1,8.99265007100415,6.88,0.5965680231347615,1.687283883513686
CCc1ccccc1NC(=O)c1cccc(C(=O)Nc2cccc(C)c2)c1,8.449843379979708,5.59,0.6694614111997981,1.693093194605254
CCC(=O)O[C@@H]1C[C@]2(C)[C@H](C[C@@H](C)[C@]2(O)C(C)=O)[C@@H]2CCC3=CC(=O)C=C[C@@]3(C)[C@@]21F,7.699734399830472,6.05,0.6847261370378821,4.716407233817738
NS(=O)(=O)Cc1ccc(N2C[C@@H](c3nc4ccccc4[nH]3)CC2=O)cc1,8.744061620725656,6.4,0.7304557225299507,2.7814281944786536
CCC(=O)NS(=O)(=O)c1ccc(C)cc1,8.61772135943705,4.97,0.8437951944347697,1.743690426496224
CC(=O)c1ccc(NC(=O)c2cccc(C)c2)cc1,9.404356955850991,6.05,0.8514528641506841,1.4226968390252424
Cc1cccc(C(=O)NS(=O)(=O)c2ccc(Cc3ccccn3)cc2)c1,9.28280132096901,6.69,0.7527507672569667,1.9562531900873608
Cc1ccc(NS(=O)(=O)c2ccc(NC(=O)c3ccc(Br)cc3)c3ccccc23)cc1,8.289674220485187,7.13,0.3586843280237213,1.945325207098902
CC(=O)c1ccc(NC(=O)c2ccc(C(=O)NS(=O)(=O)c3ccc(C)cc3)cc2)cc1,8.614440651243015,6.47,0.574332241441039,1.8590008413483723
CC(=O)c1ccc(C(=O)Nc2ccc(S(=O)(=O)NC(=O)c3ccccc3)cc2)cc1,9.49041040396322,7.8,0.5927893769762057,1.8058251316392884
Cc1ccc(N2C(=O)[C@H](CC(=O)Nc3ccc4ccccc4c3)N(Cc3ccccc3)C2=O)cc1,7.2415706124359165,5.65,0.3832335278662528,2.616559403320263
CC(=O)c1cn2c3c(cccc3c1=O)CC2,7.83897132572868,4.91,0.6769514040725056,2.3310807830406404
CC(=O)c1ccc(NC(=O)c2cccc(C)c2)cc1,9.458356955850991,6.14,0.8514528641506841,1.4226968390252424
Cc1cc(C)cc(NC(=O)c2cc(Br)cc(Br)c2)c1,8.598953619477594,5.43,0.7702352325533116,1.9106850381990728
Cc1ccc(NC(=O)c2ccc(C(C)C)cc2)c(C)c1,9.20823830741164,5.73,0.8592055306939353,1.5040545366501803
Cc1ccc(NC(=O)C(=O)Nc2ccccc2-c2ccccc2)c(C)c1,8.374209813153886,5.41,0.6850281871770069,1.7421635850977566
C=S(=O)(NS(=O)(=O)c1ccc(Cl)cc1)c1ccc(NS(=O)(=O)c2ccc(C)cc2C)cc1,7.5193040382806355,5.84,0.4686875619538174,2.9251454499200698
CC(=O)c1ccc(NC(=O)c2ccc(S(=O)(=O)NC(=O)c3cccc(C)c3)cc2)cc1,8.593754998291317,6.46,0.574332241441039,1.900304240275025
CC(=O)Cc1ccc(NC(=O)c2ccccc2)c(NS(=O)(=O)c2ccc(C)cc2)c1,8.261413560569272,5.84,0.5974218194595522,1.9965707360348937
CC(=O)c1cccc(NC(=O)c2ccccc2)c1,9.174037427338943,5.7,0.8362008534814352,1.3425774169421398
CC(NC(=O)c1cccc(Br)c1)C(=O)O,8.166669080711898,4.25,0.8787894335891563,2.112223112800198
CC(=O)CCS(=O)(=O)c1ccc(C(=O)c2ccc(Cl)cc2)cc1,8.8818218097626,6.02,0.7492797787261716,1.92214416857823
CCC(=O)NS(=O)(=O)c1ccc(NS(=O)(=O)c2ccc3c4c(cccc24)CC3)cc1,8.780712002616468,6.87,0.6075140294857474,2.3649987580129146
Cc1ccc(CN(C(=O)c2ccc(C)cc2)S(=O)(=O)c2ccccc2)cc1,9.044094005170273,6.76,0.6627695307200695,1.935911386939236
Cc1nn2c(=O)cc(CSCCS(=O)(=O)c3ccc(Cl)cc3)[nH]c2c1-c1ccccc1,7.445196333163896,5.98,0.4030229252987545,2.778841640665334
CCNC(=O)c1ccc(N2CN=c3s/c(=C\c4cccc(C(C)=O)c4)c(=O)n3C2)cc1C,8.124018576371537,6.01,0.6058731354677904,2.7459309731651675
CC(=O)c1ccc(S(=O)(=O)NC(=O)Cc2cccc(NC(=O)C(=O)Nc3cccc(Cl)c3)c2)cc1,7.111090446942747,5.49,0.3274380889428782,2.2113759184594297
CS(=O)(=O)NC(=O)c1ccccc1,8.357579353644919,4.94,0.7483560354997554,1.565762387371464
CCS(=O)(=O)Nc1ccccc1,7.8427714285335615,3.96,0.7742730203532728,1.593162540428816
Cc1ccc(C(=O)NS(=O)(=O)c2ccc(C)cc2)cc1,9.63649861885527,6.04,0.943513556341748,1.581469641545285
CC(=O)c1ccc(NC(=O)[C@@H](C)N2c3cccc4cccc(c34)S2(=O)=O)cc1,8.372920299850417,6.0,0.6858130664405084,2.748479254635276
Cc1cc(C)cc(C(=O)Nc2ccccc2-c2ccccc2)c1,8.645719384668542,5.67,0.7054678924293998,1.6012502624843243
CC(=O)c1ccc(NC(=O)C(=O)Nc2cccc(C)c2)cc1,8.318379960150033,5.32,0.6752460875887933,1.6592711503771742
Cc1cc(NS(=O)(=O)c2ccccc2)ccc1NS(=O)(=O)c1ccccc1,8.195587861714746,5.29,0.6589114621047926,1.8069872978704105
CC(=O)c1ccc(S(C)(=O)=O)cc1N(CC(=O)c1ccc(Br)cc1)S(C)(=O)=O,8.346841280549992,6.46,0.5553305610595463,2.4237339479890654
CC(=O)c1ccc2[nH]c3c(c2c1)CCC[C@H]3C#N,8.012940870348684,5.09,0.7746777639736028,3.025078677906749
CC(NC(=O)c1ccccc1)c1ccccc1Br,8.745732035473075,4.95,0.9140354103147936,1.982072343065118
Cc1cccc(S(=O)(=O)NC(=O)c2cn3c4c(cc(Br)cc4c2=O)CC3)c1,9.079471000867375,7.14,0.6694445638727154,2.537738884914944
Cc1cccc(C(=O)NS(=O)(=O)c2ccc(Cl)cc2)c1,9.561379115147124,5.94,0.9479380820623226,1.6638139772096192
CCC(=O)NS(=O)(=O)c1ccc(C(O)c2ccc(Cl)cc2)cc1,9.092008029614345,6.07,0.8651100474648376,2.457842843893193
CCCCCC(=O)Oc1ccc(S(=O)(=O)NC(=O)NS(=O)(=O)O)cc1,6.427726670540594,4.84,0.2546876138473998,2.381707263731178
Cc1cc(C)cc(C(=O)Nc2ccc(NS(=O)(=O)c3c(C)cc(C)cc3C)cc2)c1,8.457550910854284,6.25,0.5871760676989692,2.044597672513051
Cc1ccc(NC(=O)CCC(=O)NCCCCNC(=O)c2cc(Br)cc(Br)c2)cc1C,6.451683810395558,4.16,0.3672504692844375,2.179893506822431
CC(=O)c1ccc(C=O)cc1C,7.266704584619044,4.73,0.4920744801148345,1.9729386767924524
CC(=O)c1ccc2c(=O)c3ccc(NS(C)(=O)=O)cc3oc2c1,8.383027912423902,6.2,0.587773413524556,2.175194718028779
CC(=O)c1c(C)n(C[C@H]2CCCO2)c2ccc(S)cc12,8.055303303102079,5.64,0.6909435359853123,3.080451283893214
CC(NS(=O)(=O)c1ccc(C(=O)c2ccc(-c3ccccc3)cc2)cc1)C(=O)O,8.10327770432438,5.84,0.583129795531614,2.312699616372207
CCCc1ccc(Sc2ccc(NC(=O)CC)cc2)cc1,8.450592796385038,4.97,0.7999600101149242,1.819222851201399
Cc1c(C)c(C)c(C)c(C)c1C,6.917064599587601,3.45,0.5471126588422087,1.2916447432397522
NS(=O)(=O)c1ccc(S(=O)(=O)NC(=O)c2ccc(S(=O)(=O)NC(=O)c3cccc(Cl)c3)cc2)cc1,8.218415335590663,7.04,0.3864437323221333,2.243700459550462
CCN(C(=O)c1ccc(NS(=O)(=O)c2c(C)cc(C)cc2C)cc1)c1ccccc1,7.517127810501982,4.63,0.6023879321138129,2.0926944219874937
CC(=O)N1CC(n2nc(-c3cccs3)ccc2=O)C1,8.446647352684565,5.19,0.8316174520581271,2.486486389097811
NC(=O)C1C(c2ccccc2)=C1c1ccccc1,8.6945456318618,5.1,0.8728979142912198,2.008921639009668
CC(=O)SNC(=O)c1cccc(-c2nn3c(C45CC6CC(CC(C6)C4)C5)nnc3s2)c1,7.93856434275135,6.66,0.5967069829634678,4.281900632683039
CC(NC(=O)C(c1ccccc1)c1ccccc1)c1ccccc1,8.29259618266851,5.27,0.7265003969700549,2.108701808975312
CCc1ccc(NC(=O)CCC(=O)c2ccc(Cl)cc2)cc1,8.550590008368033,5.02,0.7974640544681297,1.599892091678072
Cc1cccc(NC(=O)c2cccc(C(N)=O)c2C)c1,8.873887535300357,5.07,0.8978197255979703,1.678193837349481
CC(NC(=O)C(c1ccccc1)c1ccccc1)c1ccccc1,8.142596182668509,5.02,0.7265003969700549,2.108701808975312
Cc1cccc(C(=O)NS(=O)(=O)c2ccc(C(=O)NS(=O)(=O)c3ccc(Cl)cc3)cc2)c1,8.926642791187039,7.27,0.5444474955269277,2.061969609528802
CC(=O)c1ccc(C(=O)Nc2ccccc2)cc1,9.35046337002371,5.96,0.8362008534814352,1.2851294531412345
CC(=O)c1ccc(NC(=O)Cc2ccccc2)cc1,9.146109634948973,5.6,0.851051878578124,1.3860335589091315
CC(=O)c1ccc(C(=O)Nc2ccc(C)cc2C)cc1,9.689493400869164,6.51,0.8605916634833272,1.4792497814054233
CCc1ccc(O)cc1NC(=O)c1ccc(Cl)cc1,9.06757457962978,5.44,0.8935116734683486,1.7190515560063755
Cc1ccc(C(=O)CCCc2ccc(Cl)cc2)cc1C,8.63776705348507,5.74,0.6937165355701542,1.635978982204625
CC(=O)NS(=O)(=O)c1ccc(S(=O)(=O)NC(=O)c2ccccc2C)cc1,9.398405562702298,6.81,0.7743978293593559,2.0284398191339896
Cc1ccc(NC(=O)c2ccc(C(=O)Nc3ccccc3C)cc2)cc1C,8.891356580922723,6.21,0.6802138832135608,1.5943595650768874
CC(=O)c1ccccc1NC(=O)CCC(=O)c1ccc(Br)cc1,8.521418557511128,5.22,0.7691401863902599,1.764521984512294
Cc1cccc(C(=O)NS(=O)(=O)c2ccc(Br)cc2)c1,9.448427556411902,5.93,0.922018657020503,1.7313404107760526
C=Cc1cccc(C(=O)NS(=O)(=O)c2ccccc2)c1,9.299149774558426,5.69,0.9391192403011818,1.9000894217650632
Cc1cc(=O)oc2ccc3c(c12)O[C@@H](c1ccc(Cl)c(Cl)c1)CC3=O,7.823356781630794,5.95,0.5545924337538064,3.028765955447649
Cc1ccccc1C(=O)NS(=O)(=O)c1ccc(Cl)cc1,9.531891115147122,5.89,0.9479380820623226,1.6623739772096204
CC(=O)Nc1ccc(NC(=O)c2cccc3ccccc23)cc1,8.828764917226206,5.62,0.7666152507242988,1.552385926819987
Cc1ccc(NC(=O)c2ccccc2)c(C)c1,8.964700380740801,5.34,0.8315241302116477,1.281747351071326
CS(=O)(=O)NC(=O)c1ccc(S(=O)(=O)NC(=O)c2ccccc2)cc1,9.06003658202794,6.17,0.7750964234347807,1.9063899239594484
Cc1ccc(NC(=O)CC(=O)NS(=O)(=O)c2c(C)cc(C)cc2C)c(C)c1,9.052541956145134,6.37,0.7701694681662459,2.220625961838021
