SMILES,MO-REWARD,DOCK-REWARD,QED,SA
Cc1ccc(S(=O)(=O)CN(Cc2ccccc2)CS(=O)(=O)c2ccccc2)cc1,6.6851400949832325,5.55,0.5464703669882048,2.2893202686131584
O=S(=O)(c1ccccc1Br)N1CCCCC1,6.841239176206155,5.04,0.8420740593128495,1.7766961676560236
O=C(NS(=O)(=O)c1ccccc1Br)c1ccccc1Cl,7.60640752797715,5.9,0.896985869508621,1.8368304807061229
O=C1CCSc2ccc(NS(=O)(=O)N3CCN(S(=O)(=O)c4ccccc4)CC3)cc2N1,7.250058948107455,6.06,0.6712859137521967,2.529991640665335
CS(=O)(=O)OC1CN(C(c2ccccc2)c2ccccc2)C1,7.252705274517304,5.72,0.7947798406720921,2.096551396888991
O=C(NNS(=O)(=O)c1ccc(Cl)cc1)C1CCCCC1,7.419671999922702,5.81,0.8363994411978686,1.9369399712156128
Cc1cc(Br)c(S(=O)(=O)N2CCN(S(=O)(=O)N(C)C)CC2)c(Br)c1,6.857486186751261,5.66,0.6239181037929104,2.511903133660347
CS(=O)(=O)Sc1ccc([C@@H]2CCCN2C(=O)C2CCN(S(=O)(=O)c3ccccc3Cl)CC2)cc1,7.80090896735077,7.18,0.5090170422215667,3.0110404386460186
NCC[PH](c1ccccc1)(c1ccccc1)c1ccccc1,0.0,0.0,0.0,0.0
O=S(=O)(c1ccccc1Br)N1CCCCC1,7.209239176206156,5.5,0.8420740593128495,1.7766961676560236
O=S(=O)(NC1CCCCCCC1)NC1CCCCC1,7.498754569235429,5.96,0.8354478070527138,2.1585358115251303
O=S(=O)(c1ccccc1)N1CCNCCN(S(=O)(=O)c2ccccc2)CCNCC1,7.8194560068633,6.7,0.7035219121538658,2.497257170778729
Cc1ccccc1S(=O)(=O)Oc1ccccc1Br,6.752393686022968,5.02,0.8102768959685849,1.90027757983807
Cc1ccc(S(=O)(=O)NC(=O)C2CCCCC2)cc1,7.672652647679066,5.92,0.9248755264875952,1.8052085951936032
O=S(=O)(N=CN1CCN(S(=O)(=O)N2CCOCC2)CC1)c1ccccc1,6.906366185862369,6.03,0.4907787008676124,2.703698512332684
O=C(NN1CCCCCC1)NS(=O)(=O)c1ccc([N+](=O)[O-])cc1,7.316609526265408,6.17,0.6294165430069903,2.2738203018199865
O=C(Cl)c1ccc(S(=O)(=O)N2CCN(S(=O)(=O)N3CCCCC3)CC2)cc1,8.046868248482275,7.05,0.6452602237107743,2.268708115684176
O=[N+]([O-])c1ccc(S(=O)(=O)Nc2ccccc2)cc1,7.040569422189113,5.56,0.6865097224576804,1.5953845023053592
CSc1ccc(S(=O)(=O)Nc2ccc(C3(c4ccc([SH](=O)=O)cc4)CCCCC3)cc2)cc1,6.635435196134499,6.05,0.3333295541831259,2.9006430093915725
O=C(Nc1ccc(S(=O)(=O)CC2CS2)cc1)c1cc(S(=O)(=O)O)cc(S(=O)(=O)NC2CCCCCC2)c1,6.767814811165078,6.48,0.2268312672517436,3.132523092462133
O=C1NC(=O)C2(CCN(S(=O)(=O)N3CCCCCC3)CC2)N1,6.600661620510577,5.34,0.6839708192781024,3.0570157581309294
c1ccc(C2(c3ccccc3)CCCCC2)cc1,6.556510975897247,4.99,0.6927219286357352,1.809123118299606
COc1ccc(S(=O)(=O)NN2CCSCC2)cc1,6.639717245947463,4.84,0.8932557619470356,2.470892349068837
C=CC(OC)c1ccc(CNc2nc(-n3cccn3)nc3sc4c(c23)CCCC4)cc1,6.384410932493671,5.69,0.4054192273102103,3.3414615505149934
O=S(=O)(N=S(c1ccccc1)c1ccccc1)c1ccccc1,7.039694715884615,5.71,0.7102843782239309,2.4892766271644184
Cc1ccc(C(O)(c2ccccc2)C2CCCCC2)cc1,6.9654119358683815,5.3,0.8549900998563347,2.364468759447368
O=C1Nc2ccccc2N2C[C@@H](NS(=O)(=O)c3ccc(S(=O)(=O)C4CS(=O)(=O)CC4O)cc3)C[C@@H]12,7.5732075449760705,7.23,0.4518867590277927,4.002688390759739
Cc1ccc(S(=O)(=O)OCCN(CCNS(=O)(=O)c2ccc3ccccc3c2)c2ccccc2)cc1,6.83042588052685,6.26,0.2935996098634582,2.391250910807589
O=S(=O)(Nc1cccc2ccccc12)c1ccc(Br)c2ccccc12,6.730663296525068,5.66,0.4792490993905294,1.923260851561258
O=S(=O)(NCc1ccc(S(=O)(=O)N2CCOCC2)cc1)c1ccccc1Br,7.182622443258539,5.84,0.6898022580640233,2.085969079246928
Cc1ccc(S(=O)(=O)Oc2ccc(C3OC3S(=O)c3ccccc3)cc2)cc1,7.218327611058092,6.66,0.4507932220781275,3.4240461865013803
Cc1ccc(S(=O)(=O)N2CCN(Cc3ccc(S(=O)(=O)Nc4ccc5ccccc5c4)cc3)CC2)cc1,7.066561122153964,6.33,0.3777868317837333,2.135675173937548
O=C(C[C@@H]1CCc2ccccc21)NS(=O)(=O)c1ccc(CNC2CCCCCC2)cc1,7.953586970345144,7.08,0.6250057715835172,2.7461252360602177
O=C(C(=O)N1CC[C@]2(O)CC[C@H](NS(=O)(=O)c3ccc(C4CC4)cc3)C[C@@H]12)C1CCCCC1,6.958664212866951,6.09,0.6172807703333933,3.818040735623935
Cc1cc(NS(=O)(=O)c2ccc3ccccc3c2)ccc1NS(=O)(=O)Cc1ccccc1,6.919003228182324,6.08,0.4055595799558694,2.090643061077256
Nc1ccc(S(=O)(=O)Nc2ccc3c4c(cccc24)CC3)cc1S(=O)(=O)NN=C1CCCCCCC1,6.700976637742259,6.15,0.3165193745719303,2.830680783847172
C[C@]12CC[C@H]3[C@H](C[C@H](O)[C@]45C[C@H]4CC[C@]35C)[C@@H]1CCC2=O,6.715993937991945,5.77,0.739655773361609,4.8444360590497855
O=S(=O)(NC1CCCCCC1)N[C@@H]1CCN(c2ccc3nncn3n2)C1,7.553438026665439,6.45,0.7465369998708505,3.2557440988445574
COc1ccc(CSc2ccc3c(c2)C(=O)N(CC2CCCO2)C3=O)cc1,6.246075795095073,5.05,0.5615136812940507,2.6444467842366706
O=C(Cn1nc2c(cc1=O)CCCCC2)c1ccc(OS(=O)(=O)Cc2ccc(Cl)cc2)cc1,6.009527828283811,5.29,0.2848035703893753,2.56463809940794
O=C(O)CNCc1ccc(S(=O)(=O)NC(=O)N2CCCCC2)cc1,6.78157354949133,5.34,0.6932373875895382,2.122785272417113
O=C(NS(=O)(=O)c1ccccc1)C1CCN(C(=O)NS(=O)(=O)c2cccc(Br)c2)CC1,8.110829508338783,7.21,0.6091081505856688,2.3035573708653665
Cc1ccc(NS(=O)(=O)c2ccc(S(=O)c3ccccc3C(C)(C)O)c(C3SCCCS3)c2)cc1,6.362287627498513,5.75,0.3742159897877277,3.4550760034104133
Cc1ccc(C(C)c2ccc3c(c2)CCN(C(=O)CC2(N4Cc5ccccc5C4=O)CCOCC2)[C@H]3C)cc1C,6.725721409762519,6.28,0.3742426087336609,3.79600054868878
Cc1ccc(S(=O)(=O)NC(=O)N2CCN(C(=O)CN3CCCCC3)CC2)cc1,7.863501000704747,6.47,0.8035344035285936,2.1146165027931403
c1ccc(NC(c2ccccc2)(c2ccccc2)c2ccccc2)cc1,6.483012945522617,5.36,0.4351125350309888,1.5690649967141803
COC(=O)NC1CCN(C(=O)Oc2ccc(C)cc2)CC1,7.147996045576146,5.33,0.9079739672612,1.9492879489849744
Nc1ccc(S(=O)(=O)Nc2ccc(NS(=O)(=O)c3ccccc3)cc2)cc1,6.394978002732545,5.08,0.5470163198540057,1.811395613315483
Cc1cccc(S(=O)(=O)Nc2ccccc2NS(=O)(=O)c2ccccc2)c1,7.195865347861422,5.87,0.6589114621047926,1.8684605772226348
NS(=O)(=O)NC1CCN(C(c2ccccc2)C(c2ccccc2)N2CCCC2)CC1,7.396125053200457,6.31,0.7108357489682234,3.1893183164614367
CC12CCC(CC1=NNS(=O)(=O)c1ccc(I)cc1)C2(C)C,6.697780815852289,5.9,0.5841807775430281,4.1326099087181305
c1ccc(SSc2ccc(C(NC3CCCCCCC3)(c3ccccc3)c3ccccc3)cc2)cc1,6.340242029790719,5.87,0.1875613407170525,2.439190648880679
O=c1c2ccccc2nc(-c2ccccc2)n1-n1cccc1,6.043463518847302,4.68,0.5678493589538324,2.1761619370684144
O=C1CCCCC1=Cc1ccc(S(=O)O)cc1,6.711088136230635,5.53,0.6483303457072144,2.970102345067607
Oc1ccc(C2(c3ccc(O)cc3)CCCC2)cc1,6.390214406608408,4.54,0.8512851843353878,2.1466106218461967
O=[SH](=O)c1ccc(S(=O)(=O)NN=C2CCOc3cc(S(=O)(=O)c4cccs4)ccc32)cc1,6.8666419780189845,6.32,0.3808656178956018,3.2429294347036297
Nc1cccc(S(=O)(=O)Nc2ccccc2-c2ccccc2)c1,6.504832713725545,4.86,0.7181747487476641,1.743888724022785
Cc1ccc(S(=O)(=O)Nc2cc([N+](=O)[O-])ccc2C)cc1,7.755660281961056,6.48,0.6942210879425946,1.782400705452412
O=C(NN1CCN(S(=O)(=O)NC(c2ccccc2)c2ccccc2)CC1)C12CC3CC(CC(C3)C1)C2,7.324558509825549,6.58,0.6001591022276573,3.810790302280207
O=[N+]([O-])c1cccc(CN(Cc2ccccc2)CC(CO)(CN2CCCCC2)CN2CCCCC2)c1,5.943161073527184,5.11,0.3448227002110967,2.668123263309456
S=C1SCN(Cc2ccccc2)CN1Cc1ccc(N=Cc2ccccc2)cc1,6.3998723085236575,5.56,0.3788115446719231,2.430022166601727
O=C(Oc1ccc(Br)c2ccccc12)N1CCN(S(=O)(=O)c2ccc([SH](=O)=O)cc2)CC1,7.639987945789144,6.92,0.5119627451878496,2.7727325116267068
Nc1cc2c(cc1C1SCCCS1)CC[C@@H]2NC(=O)Cc1ccc([N+](=O)[O-])cc1,6.752297036965086,6.12,0.415447399091067,3.297355758891001
O=C(NC1CC1)c1ccc(CN2CCN(CC(O)CN3CCOCC3)CC2)cc1,5.329346424290641,3.7,0.6558042591524602,2.5746646957372867
NS(=O)(=O)NC1CCN(C(=O)C(=O)N2CCN(C(=O)N3CCOCC3)CC2)CC1,6.651271705731311,5.77,0.4565733971057958,2.6607572292135337
Cc1ccc(S(=O)(=O)Nc2ccc(S(=O)(=O)Nc3ccccc3C)cc2)cc1,7.595206168104399,6.4,0.6372857584498582,1.8125371304614808
O=S(=O)(Cc1ccc(CNC2CCCC2)cc1)Oc1ccc2ccccc2c1,7.643139728732967,6.64,0.5850504733193094,2.1527932857508425
O=S(=O)(Cl)c1ccc(CN2CCN(Cc3ccc4c(c3)CCCN4S(=O)(=O)c3ccccc3)CC2)cc1,7.603199055180122,7.0,0.4060835079947481,2.3867568865645445
Cc1ccc(NS(=O)(=O)N2CCOCC2)cc1,6.591895206411271,4.69,0.8768618806218069,1.917346389532863
Cc1ccc(S(=O)(=O)NC(=O)c2cccc3ccccc23)cc1,7.940667275819194,6.48,0.8036859241999988,1.7269198913170278
Cc1ccc(S(=O)(=O)n2cc(-c3nnc(-c4ccco4)o3)c3ccccc32)cc1,7.773916366412475,7.15,0.4372697776749903,2.382148438004742
O=C1CCN(Cc2ccc(S(=O)(=O)NC(=O)NC3CCCCCCC3)cc2)CC1,8.475385447114824,7.35,0.7620814744520585,2.259690130047637
Cc1ccc(S(=O)(=O)NC(=O)N2CCC(N(C)C3CCCCC3)CC2)cc1,8.221986926868285,6.87,0.8532497971622193,2.345571710825876
O=C(CI)c1ccc(S(=O)(=O)N2CCN(S(=O)(=O)c3ccc(C4CO4)cc3)CC2)cc1,6.479575594751541,6.08,0.2165329154650242,2.8611835187078025
Cc1ccc(S(=O)(=O)Nc2ccc(NNS(=O)(=O)c3ccc(C4CC4)cc3)cc2)cc1,6.81550508693436,5.89,0.4440110731618874,2.1638835444512043
Nc1ncnc2c1ncn2[C@H]1CC[C@H](NC(=O)NC2CCCCCCC2)[C@@H](O)[C@H]1O,5.944958425264419,5.04,0.503861939196489,3.774366310656041
Cc1ccc(S(=O)(=O)NC(=O)C2CCCCC2)cc1,7.624652647679067,5.86,0.9248755264875952,1.8052085951936032
Cc1ccc(S(=O)(=O)N2CCN(S(=O)(=O)N3CCCCCC3)CC2)cc1,7.927687945280841,6.62,0.7644913240139686,2.0771772239209856
Cc1ccc(NS(=O)(=O)N2CCN(S(=O)(=O)c3ccc4c(c3)OCCCO4)CC2)cc1,7.689426656694444,6.47,0.7192527945561282,2.335250207098902
Cc1ccc(S(=O)(=O)N2C(=O)c3cc(Cl)c([N+](=O)[O-])cc3C2=O)cc1,7.408240055030734,6.65,0.4588016515277532,2.3828645542019
NC(=O)C1(Nc2ccccc2)CCN(C(=S)NC2CCCCC2)CC1,6.949097934677699,5.57,0.7202583550735308,2.45864931309972
Nc1ccc(-c2ccc(S(=O)(=O)NNC(=O)C34CC5CC(CC(C5)C3)C4)cc2)cc1,7.245187382380656,6.61,0.5042964506320613,3.5294890297973645
Cc1ccc(S(=O)(=O)NC(=O)N2CCCN(C(=O)c3cccc(-n4cccc4)c3)CC2)cc1,7.275448100287527,6.11,0.6398680611772949,2.329416986478316
O=C(NC[C@H]1CCCN(C(=O)Nc2ccc(Br)cc2)C1)OCc1ccccc1,6.79074670693298,5.4,0.7044605114181995,2.442194376265782
Cc1ccc(S(=O)(=O)NC(=O)N2CCOCC2)cc1,7.16525971473549,5.43,0.8682170624109221,1.944367666311166
O=C(CN1C[C@H](C(=O)N2CCOCC2)Oc2ccccc21)NC1CCCCCC1,7.018226370319911,5.61,0.7812280457181039,2.7985290784134342
O=C(OCCOc1ccc2ccccc2c1)c1nn(-c2ccccc2)c(=O)c2ccccc12,6.457566805429312,5.75,0.2831560934891017,2.099591560862036
CC1(C)C2CC=C(CN3CCN(S(=O)(=O)c4ccc([SH](=O)=O)cc4)CC3)C1C2,6.822903536793312,6.15,0.5777268224332244,4.49570900743664
